test_name,millis,elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,accel_dynamic_g
walking,4150,2,0.6079,0.1741,0.8284,-19.22,6.86,-5.99,1.0421,0.0421
walking,4162,14,0.5496,0.1177,0.8176,-15.20,11.16,-2.95,0.9922,0.0078
walking,4174,26,0.4934,0.0632,0.8271,-8.06,7.97,-4.66,0.9652,0.0348
walking,4186,38,0.4277,0.0112,0.8279,-0.10,-2.22,-10.92,0.9319,0.0681
walking,4198,50,0.4180,-0.0056,0.7935,4.35,-13.17,-17.98,0.8968,0.1032
walking,4210,62,0.4287,0.0134,0.7407,5.73,-23.69,-23.52,0.8559,0.1441
walking,4222,74,0.4756,0.0532,0.6780,4.80,-29.78,-27.15,0.8299,0.1701
walking,4234,86,0.5498,0.0671,0.6184,1.27,-25.57,-26.84,0.8302,0.1698
walking,4246,98,0.5833,0.0952,0.5769,-1.82,-15.72,-24.24,0.8259,0.1741
walking,4258,110,0.6331,0.1062,0.5303,-1.60,-5.13,-20.12,0.8326,0.1674
walking,4290,142,0.5764,0.0801,0.7078,10.15,24.84,-8.16,0.9163,0.0837
walking,4302,154,0.5596,0.0771,0.8323,12.18,25.82,-6.70,1.0059,0.0059
walking,4314,166,0.6052,0.0557,0.8708,16.66,23.77,-2.58,1.0620,0.0620
walking,4326,178,0.5684,0.0408,0.9419,18.62,15.46,-1.09,1.1008,0.1008
walking,4338,190,0.5242,0.0420,0.9846,16.34,6.76,-2.21,1.1162,0.1162
walking,4350,202,0.4946,0.0227,0.9949,8.92,-5.06,-4.87,1.1113,0.1113
walking,4362,214,0.4548,0.0527,0.9397,-2.91,-13.66,-8.31,1.0453,0.0453
walking,4374,226,0.4634,0.0825,0.8601,-14.87,-20.28,-12.27,0.9805,0.0195
walking,4386,238,0.4863,0.1084,0.7517,-22.63,-21.63,-15.34,0.9018,0.0982
walking,4398,250,0.5132,0.1162,0.6423,-24.30,-20.37,-15.19,0.8303,0.1697
walking,4426,278,0.5388,0.1545,0.5532,-12.82,-3.23,-13.96,0.7876,0.2124
walking,4438,290,0.5625,0.1533,0.5691,-5.84,6.51,-13.30,0.8147,0.1853
walking,4450,302,0.5764,0.1470,0.6221,1.01,15.53,-11.30,0.8607,0.1393
walking,4462,314,0.5527,0.1614,0.6833,3.82,14.27,-8.47,0.8936,0.1064
walking,4474,326,0.5227,0.1562,0.7410,3.32,15.10,-6.19,0.9201,0.0799
walking,4486,338,0.5251,0.1499,0.7607,1.91,10.64,-5.95,0.9365,0.0635
walking,4498,350,0.5320,0.1509,0.7864,-0.56,5.44,-5.40,0.9613,0.0387
walking,4510,362,0.5337,0.1558,0.7803,-3.50,-0.20,-4.97,0.9581,0.0419
walking,4522,374,0.5503,0.1719,0.7793,-7.00,-4.80,-5.20,0.9694,0.0306
walking,4534,386,0.5625,0.1753,0.7534,-9.63,-6.38,-4.92,0.9564,0.0436
walking,4567,419,0.5728,0.1951,0.7056,-8.62,3.79,-4.68,0.9295,0.0705
walking,4579,431,0.5591,0.2107,0.7229,-4.21,5.17,-6.94,0.9378,0.0622
walking,4591,443,0.5620,0.2300,0.7671,-0.37,5.24,-8.51,0.9784,0.0216
walking,4603,455,0.5798,0.2515,0.8088,1.96,3.92,-9.51,1.0265,0.0265
walking,4615,467,0.6008,0.2769,0.8438,2.91,3.22,-9.88,1.0722,0.0722
walking,4627,479,0.6375,0.2900,0.8889,2.74,2.99,-8.47,1.1317,0.1317
walking,4639,491,0.6223,0.3010,0.9033,0.31,3.05,-7.40,1.1375,0.1375
walking,4651,503,0.5825,0.2803,0.8989,-2.44,-1.47,-6.20,1.1072,0.1072
walking,4663,515,0.5232,0.2676,0.8906,-3.79,-8.34,-8.40,1.0670,0.0670
walking,4675,527,0.5129,0.2512,0.8511,-5.38,-15.82,-11.73,1.0250,0.0250
walking,4703,555,0.6262,0.2800,0.7065,-7.08,-19.21,-13.28,0.9848,0.0152
walking,4715,567,0.6797,0.2954,0.7014,-6.86,-0.47,-12.53,1.0204,0.0204
walking,4727,579,0.7722,0.2891,0.7610,-5.95,18.34,-4.08,1.1220,0.1220
walking,4739,591,0.7935,0.2568,0.8298,-2.03,37.14,6.69,1.1765,0.1765
walking,4751,603,0.6824,0.1982,0.9224,4.46,44.69,15.05,1.1643,0.1643
walking,4763,615,0.5325,0.1191,1.0093,9.54,35.64,13.77,1.1473,0.1473
walking,4775,627,0.4041,0.0574,1.0168,10.58,17.85,6.78,1.0957,0.0957
walking,4787,639,0.3535,0.0271,0.9744,7.46,-2.97,-3.30,1.0369,0.0369
walking,4799,651,0.3767,0.0500,0.8901,1.37,-16.37,-12.37,0.9679,0.0321
walking,4811,663,0.4209,0.0989,0.7781,-2.75,-23.07,-16.93,0.8901,0.1099
walking,4844,696,0.4641,0.1941,0.6052,0.40,-12.65,-12.17,0.7870,0.2130
walking,4856,708,0.4805,0.2424,0.5854,5.05,-2.89,-5.63,0.7952,0.2048
walking,4868,720,0.4658,0.2615,0.6189,10.53,6.33,1.88,0.8176,0.1824
walking,4880,732,0.5010,0.2461,0.7231,13.53,12.24,10.50,0.9135,0.0865
walking,4892,744,0.4890,0.2297,0.7876,15.14,17.76,21.35,0.9551,0.0449
walking,4904,756,0.4102,0.2073,0.8450,15.11,18.13,26.89,0.9619,0.0381
walking,4916,768,0.3843,0.1719,0.8921,13.16,14.47,27.17,0.9864,0.0136
walking,4928,780,0.3960,0.1465,0.9065,10.26,8.59,26.98,1.0000,0.0000
walking,4940,792,0.4368,0.1392,0.9182,6.36,6.49,27.77,1.0263,0.0263
walking,4952,804,0.4382,0.1475,0.9026,1.89,5.95,27.84,1.0141,0.0141
walking,4980,832,0.3750,0.1411,0.8594,-3.25,-8.98,18.02,0.9482,0.0518
walking,4992,844,0.3865,0.1572,0.7759,-4.19,-16.76,13.18,0.8809,0.1191
walking,5004,856,0.4155,0.1753,0.7126,-4.63,-20.37,9.47,0.8434,0.1566
walking,5016,868,0.4492,0.1875,0.6455,-4.53,-19.59,7.91,0.8085,0.1915
walking,5028,880,0.4851,0.2124,0.5991,-2.82,-14.92,6.85,0.7996,0.2004
walking,5040,892,0.4902,0.2217,0.5937,-0.13,-10.26,6.98,0.8013,0.1987
walking,5052,904,0.5161,0.2314,0.6030,1.41,-3.56,7.34,0.8268,0.1732
walking,5064,916,0.5173,0.2344,0.6624,2.18,5.05,7.37,0.8725,0.1275
walking,5076,928,0.5122,0.2388,0.7095,1.39,10.78,6.60,0.9070,0.0930
walking,5088,940,0.4827,0.2268,0.7725,0.30,11.25,4.89,0.9387,0.0613
walking,5116,968,0.4666,0.2292,0.8333,-2.47,-1.21,-1.11,0.9821,0.0179
walking,5128,980,0.4717,0.2463,0.8416,-5.11,-5.97,-2.27,0.9957,0.0043
walking,5140,992,0.4783,0.2617,0.8359,-9.31,-10.04,-3.44,0.9980,0.0020
walking,5152,1004,0.4927,0.2832,0.8115,-12.85,-13.07,-3.56,0.9907,0.0093
walking,5164,1016,0.5020,0.2747,0.7793,-15.40,-13.27,-3.28,0.9668,0.0332
walking,5176,1028,0.5020,0.2747,0.7532,-16.79,-13.28,-3.05,0.9459,0.0541
walking,5188,1040,0.4893,0.2705,0.7246,-17.39,-13.60,-3.89,0.9152,0.0848
walking,5200,1052,0.5066,0.2576,0.7043,-17.61,-12.45,-6.53,0.9050,0.0950
walking,5212,1064,0.4895,0.2551,0.7041,-16.76,-11.77,-10.49,0.8947,0.1053
walking,5224,1076,0.5037,0.2603,0.7043,-15.10,-11.05,-13.55,0.9042,0.0958
walking,5257,1109,0.6050,0.2891,0.7952,-13.63,-6.02,-15.15,1.0401,0.0401
walking,5269,1121,0.6208,0.2805,0.8301,-12.85,-3.26,-14.66,1.0739,0.0739
walking,5281,1133,0.5879,0.2561,0.8853,-11.68,-2.95,-15.83,1.0931,0.0931
walking,5293,1145,0.5811,0.2485,0.9219,-10.53,-9.16,-20.82,1.1177,0.1177
walking,5305,1157,0.5828,0.2393,0.9492,-12.19,-17.72,-25.38,1.1392,0.1392
walking,5317,1169,0.5989,0.2607,0.9429,-18.27,-22.73,-29.22,1.1470,0.1470
walking,5329,1181,0.6458,0.2756,0.8999,-26.52,-20.30,-29.23,1.1414,0.1414
walking,5341,1193,0.6968,0.2786,0.8367,-33.11,-9.90,-25.40,1.1239,0.1239
walking,5353,1205,0.7273,0.2727,0.8081,-34.47,4.63,-20.22,1.1209,0.1209
walking,5365,1217,0.6799,0.2136,0.8064,-29.75,17.76,-16.29,1.0762,0.0762
walking,5393,1245,0.5125,0.1038,0.9468,-7.73,15.85,-24.36,1.0816,0.0816
walking,5405,1257,0.5176,0.1079,0.9929,-1.56,7.09,-29.62,1.1249,0.1249
walking,5417,1269,0.4958,0.0959,1.0100,-1.25,-4.39,-32.96,1.1292,0.1292
walking,5429,1281,0.4260,0.1182,0.9531,-4.28,-17.11,-37.18,1.0507,0.0507
walking,5441,1293,0.4468,0.1301,0.8262,-8.59,-29.97,-41.36,0.9482,0.0518
walking,5453,1305,0.5203,0.1428,0.7053,-13.18,-34.92,-42.37,0.8880,0.1120
walking,5465,1317,0.5713,0.1553,0.6194,-17.11,-30.64,-40.11,0.8568,0.1432
walking,5477,1329,0.5923,0.1538,0.5793,-20.31,-22.86,-35.47,0.8427,0.1573
walking,5489,1341,0.6047,0.1438,0.5339,-21.60,-9.94,-31.40,0.8194,0.1806
walking,5501,1353,0.6348,0.1223,0.5427,-20.31,3.09,-26.73,0.8441,0.1559
walking,5534,1386,0.5955,0.0444,0.7461,-4.13,30.86,-14.54,0.9556,0.0444
walking,5546,1398,0.5588,0.0437,0.8618,1.27,28.15,-15.58,1.0281,0.0281
walking,5558,1410,0.5369,0.0310,0.9695,0.49,17.28,-15.50,1.1086,0.1086
walking,5570,1422,0.5308,0.0520,1.0300,-4.28,5.22,-16.62,1.1599,0.1599
walking,5582,1434,0.4995,0.0872,1.0295,-13.48,-9.53,-17.51,1.1476,0.1476
walking,5594,1446,0.4937,0.1350,0.9548,-23.50,-23.21,-18.50,1.0833,0.0833
walking,5606,1458,0.5046,0.1582,0.8428,-31.87,-32.11,-17.38,0.9950,0.0050
walking,5618,1470,0.5110,0.1689,0.7065,-37.12,-33.15,-15.84,0.8882,0.1118
walking,5630,1482,0.4817,0.1755,0.5918,-36.70,-30.15,-14.54,0.7830,0.2170
walking,5642,1494,0.4634,0.1758,0.5134,-32.53,-26.68,-14.31,0.7136,0.2864
walking,5670,1522,0.5256,0.2061,0.4690,-13.72,-8.37,-12.34,0.7340,0.2660
walking,5682,1534,0.4856,0.2207,0.5344,-6.72,-0.04,-10.98,0.7551,0.2449
walking,5694,1546,0.5481,0.2332,0.5713,0.18,8.80,-9.02,0.8253,0.1747
walking,5706,1558,0.4946,0.2158,0.6770,6.54,10.21,-6.80,0.8658,0.1342
walking,5718,1570,0.4961,0.2056,0.7166,9.65,13.43,-6.15,0.8954,0.1046
walking,5730,1582,0.4839,0.2024,0.7964,11.44,10.03,-8.53,0.9536,0.0464
walking,5742,1594,0.4834,0.2024,0.8743,9.56,4.63,-10.98,1.0193,0.0193
walking,5754,1606,0.5491,0.2178,0.9075,5.53,-2.07,-12.40,1.0828,0.0828
walking,5766,1618,0.5747,0.2397,0.9011,-1.08,-7.90,-11.02,1.0953,0.0953
walking,5778,1630,0.5874,0.2498,0.8567,-7.13,-14.92,-9.08,1.0683,0.0683
walking,5835,1687,0.6436,0.2617,0.5950,-0.18,2.84,-9.27,0.9147,0.0853
walking,5847,1699,0.6594,0.2727,0.6340,8.09,11.72,-6.13,0.9546,0.0454
walking,5859,1711,0.6367,0.2891,0.7515,14.21,16.21,-2.43,1.0265,0.0265
walking,5871,1723,0.6421,0.2747,0.8215,12.85,18.89,2.09,1.0783,0.0783
walking,5883,1735,0.6174,0.2617,0.8818,7.67,17.69,2.78,1.1079,0.1079
walking,5895,1747,0.5962,0.2461,0.8997,1.21,14.10,2.69,1.1070,0.1070
walking,5907,1759,0.5676,0.2190,0.8953,-3.60,8.07,1.72,1.0824,0.0824
walking,5919,1771,0.5447,0.2034,0.8611,-6.07,0.22,1.07,1.0390,0.0390
walking,5931,1783,0.5542,0.1970,0.8464,-9.01,-6.54,-0.07,1.0307,0.0307
walking,5943,1795,0.6011,0.1826,0.8320,-16.84,-4.20,0.52,1.0426,0.0426
walking,5975,1827,0.7332,0.2195,0.8596,-34.90,37.17,14.45,1.1509,0.1509
walking,5987,1839,0.6812,0.1753,0.9080,-30.27,46.89,19.99,1.1485,0.1485
walking,5999,1851,0.5632,0.1162,0.9727,-21.21,47.46,19.60,1.1300,0.1300
walking,6011,1863,0.4329,0.0427,0.9812,-9.92,33.31,11.86,1.0733,0.0733
walking,6023,1875,0.3401,0.0010,1.0115,-2.15,10.98,-0.21,1.0671,0.0671
walking,6035,1887,0.3167,0.0183,0.9465,1.87,-9.29,-12.95,0.9983,0.0017
walking,6047,1899,0.3459,0.0837,0.8601,1.28,-26.55,-22.55,0.9308,0.0692
walking,6059,1911,0.4192,0.1404,0.7363,-2.56,-34.52,-27.21,0.8588,0.1412
walking,6071,1923,0.4792,0.2097,0.6206,-5.18,-29.18,-26.17,0.8117,0.1883
walking,6083,1935,0.5076,0.2715,0.5564,-5.19,-15.59,-21.09,0.8006,0.1994
walking,6111,1963,0.5015,0.3738,0.6406,7.26,15.65,-1.89,0.8953,0.1047
walking,6123,1975,0.5918,0.3516,0.7202,12.90,23.82,8.92,0.9963,0.0037
walking,6135,1987,0.6238,0.2937,0.8596,14.82,27.45,22.94,1.1020,0.1020
walking,6147,1999,0.5986,0.1755,0.8730,13.34,27.10,30.85,1.0730,0.0730
walking,6159,2011,0.4526,0.1121,0.9502,11.21,14.27,29.67,1.0584,0.0584
walking,6171,2023,0.3645,0.0940,0.9678,7.07,2.39,21.97,1.0384,0.0384
walking,6183,2035,0.3506,0.0886,0.9014,1.27,-20.25,14.73,0.9712,0.0288
walking,6195,2047,0.3650,0.1111,0.8132,-5.08,-31.23,7.08,0.8983,0.1017
walking,6207,2059,0.4536,0.1707,0.6873,-10.08,-34.60,3.02,0.8410,0.1590
walking,6219,2071,0.4639,0.2041,0.6401,-13.03,-36.13,2.88,0.8165,0.1835
walking,6252,2104,0.4736,0.2356,0.6030,-13.11,-18.10,4.32,0.8022,0.1978
walking,6264,2116,0.5205,0.2080,0.5662,-8.81,-6.70,5.41,0.7967,0.2033
walking,6276,2128,0.5508,0.1965,0.5808,-3.92,4.90,6.95,0.8242,0.1758
walking,6288,2140,0.5061,0.1833,0.6521,0.74,12.28,6.84,0.8456,0.1544
walking,6300,2152,0.4580,0.1746,0.7373,4.27,13.53,3.03,0.8854,0.1146
walking,6312,2164,0.4412,0.1716,0.8064,4.47,8.35,-2.08,0.9351,0.0649
walking,6324,2176,0.4512,0.1824,0.8511,2.47,0.02,-6.29,0.9804,0.0196
walking,6336,2188,0.4663,0.2124,0.8594,-1.53,-6.35,-10.24,1.0005,0.0005
walking,6348,2200,0.4863,0.2502,0.8530,-7.41,-10.99,-12.49,1.0133,0.0133
walking,6360,2212,0.5081,0.2708,0.8152,-13.77,-15.81,-12.34,0.9980,0.0020
walking,6388,2240,0.5088,0.3225,0.6641,-16.85,-19.82,-11.42,0.8966,0.1034
walking,6400,2252,0.5242,0.3235,0.6399,-13.54,-17.90,-10.58,0.8882,0.1118
walking,6412,2264,0.5371,0.3306,0.6206,-8.34,-15.15,-10.30,0.8848,0.1152
walking,6424,2276,0.5486,0.3301,0.6299,-3.59,-10.82,-10.50,0.8981,0.1019
walking,6436,2288,0.5715,0.3213,0.6619,-0.48,-7.02,-9.05,0.9316,0.0684
walking,6448,2300,0.6060,0.3132,0.6980,1.50,-3.23,-7.17,0.9760,0.0240
walking,6460,2312,0.6204,0.3035,0.7703,1.92,3.05,-5.29,1.0345,0.0345
walking,6472,2324,0.5947,0.2966,0.8291,1.47,7.37,-4.54,1.0626,0.0626
walking,6484,2336,0.6016,0.2756,0.9043,0.20,1.63,-3.12,1.1205,0.1205
walking,6496,2348,0.5830,0.2483,0.9521,-2.15,0.07,-3.73,1.1437,0.1437
walking,6529,2381,0.5732,0.2581,0.9241,-14.02,-30.62,-6.40,1.1176,0.1176
walking,6541,2393,0.6086,0.2615,0.8398,-22.50,-32.73,-6.99,1.0697,0.0697
walking,6553,2405,0.6885,0.2686,0.7864,-29.66,-21.18,-4.98,1.0791,0.0791
walking,6565,2417,0.7629,0.2446,0.7773,-33.69,-9.17,0.51,1.1163,0.1163
walking,6577,2429,0.7527,0.1997,0.8135,-32.90,8.75,5.98,1.1261,0.1261
walking,6589,2441,0.6516,0.1584,0.8352,-25.45,22.41,2.11,1.0711,0.0711
walking,6601,2453,0.5344,0.1160,0.9407,-15.40,20.86,-7.59,1.0881,0.0881
walking,6613,2465,0.5569,0.0881,0.9863,-6.60,11.16,-16.01,1.1361,0.1361
walking,6625,2477,0.5764,0.0937,1.0173,-1.46,3.62,-19.98,1.1730,0.1730
walking,6637,2489,0.5608,0.1116,1.0317,0.27,-6.70,-22.30,1.1796,0.1796
walking,6665,2517,0.4683,0.1416,0.8542,-6.15,-37.74,-27.64,0.9844,0.0156
walking,6677,2529,0.4966,0.1516,0.7295,-11.79,-42.58,-28.85,0.8954,0.1046
walking,6689,2541,0.5186,0.1602,0.5906,-16.88,-36.79,-28.49,0.8021,0.1979
walking,6701,2553,0.5193,0.1453,0.5071,-18.68,-25.85,-27.37,0.7402,0.2598
walking,6713,2565,0.5564,0.1531,0.4333,-16.47,-12.21,-24.03,0.7217,0.2783
walking,6725,2577,0.5833,0.1648,0.4482,-12.44,0.21,-20.98,0.7538,0.2462
walking,6737,2589,0.5847,0.1631,0.5156,-6.77,14.27,-16.27,0.7965,0.2035
walking,6749,2601,0.6016,0.1599,0.6069,-1.79,26.37,-9.74,0.8694,0.1306
walking,6761,2613,0.5701,0.1533,0.7205,2.47,31.27,-3.00,0.9314,0.0686
walking,6773,2625,0.5420,0.1418,0.8110,3.94,31.03,1.43,0.9857,0.0143
walking,6801,2653,0.4932,0.1338,0.9531,-2.85,14.51,1.18,1.0815,0.0815
walking,6813,2665,0.4700,0.1321,0.9358,-8.34,5.78,-1.66,1.0555,0.0555
walking,6825,2677,0.4612,0.1575,0.8931,-13.37,-3.21,-5.35,1.0174,0.0174
walking,6837,2689,0.4573,0.1814,0.8096,-16.95,-10.67,-8.02,0.9473,0.0527
walking,6849,2701,0.4778,0.2134,0.7231,-17.62,-14.36,-8.69,0.8926,0.1074
walking,6861,2713,0.4878,0.2263,0.6399,-15.60,-14.68,-7.47,0.8358,0.1642
walking,6873,2725,0.4868,0.2402,0.5857,-11.93,-12.31,-6.05,0.7986,0.2014
walking,6885,2737,0.4912,0.2485,0.5454,-7.38,-7.65,-4.38,0.7749,0.2251
walking,6897,2749,0.5056,0.2583,0.5444,-1.83,-4.06,-1.79,0.7866,0.2134
walking,6909,2761,0.5234,0.2490,0.5745,1.68,1.34,0.67,0.8161,0.1839
walking,6942,2794,0.5315,0.2354,0.6594,3.56,16.81,5.31,0.8790,0.1210
walking,6954,2806,0.5269,0.2224,0.6958,5.00,16.31,5.33,0.9007,0.0993
walking,6966,2818,0.5393,0.2288,0.7200,7.44,12.26,4.73,0.9282,0.0718
walking,6978,2830,0.5510,0.2283,0.7434,9.37,7.07,4.95,0.9531,0.0469
walking,6990,2842,0.5764,0.2485,0.7495,9.62,0.63,6.49,0.9776,0.0224
walking,7002,2854,0.6050,0.2490,0.7510,7.27,-2.85,8.70,0.9960,0.0040
walking,7014,2866,0.6355,0.2576,0.7363,4.14,-2.73,10.67,1.0062,0.0062
walking,7026,2878,0.6646,0.2556,0.7273,1.02,0.14,13.85,1.0178,0.0178
walking,7038,2890,0.6768,0.2656,0.7288,-1.05,4.16,15.99,1.0294,0.0294
walking,7050,2902,0.7117,0.2585,0.7576,-1.57,8.23,18.64,1.0711,0.0711
walking,7078,2930,0.6511,0.2024,0.8425,0.74,14.80,22.56,1.0839,0.0839
walking,7090,2942,0.6006,0.1958,0.8887,1.89,11.61,21.64,1.0903,0.0903
walking,7102,2954,0.5715,0.1877,0.8889,1.92,5.02,19.28,1.0733,0.0733
walking,7114,2966,0.5486,0.2048,0.8640,0.54,-4.15,15.92,1.0438,0.0438
walking,7126,2978,0.5662,0.2114,0.8086,-2.95,-10.64,12.43,1.0095,0.0095
walking,7138,2990,0.6306,0.2371,0.7734,-9.76,-2.86,12.69,1.0257,0.0257
walking,7150,3002,0.7212,0.2827,0.7686,-15.23,13.76,18.30,1.0912,0.0912
walking,7162,3014,0.7622,0.2920,0.8167,-17.93,36.46,28.33,1.1546,0.1546
walking,7174,3026,0.6660,0.2427,0.8955,-15.06,55.05,35.85,1.1421,0.1421
walking,7186,3038,0.4868,0.1833,0.9817,-6.44,54.48,34.43,1.1110,0.1110
walking,7219,3071,0.4036,0.1436,1.0129,6.61,6.67,11.83,1.0998,0.0998
walking,7231,3083,0.4880,0.1931,0.9644,3.99,2.07,9.40,1.0979,0.0979
walking,7243,3095,0.5022,0.1934,0.8901,2.56,2.27,11.51,1.0402,0.0402
walking,7255,3107,0.4446,0.1877,0.8413,4.01,0.32,13.11,0.9699,0.0301
walking,7267,3119,0.3628,0.1924,0.7551,7.87,-4.63,11.93,0.8596,0.1404
walking,7279,3131,0.3447,0.1948,0.7012,11.53,-8.08,9.52,0.8053,0.1947
walking,7291,3143,0.3855,0.2095,0.6597,14.24,-5.54,9.11,0.7922,0.2078
walking,7303,3155,0.4336,0.2356,0.6572,16.42,3.47,13.29,0.8219,0.1781
walking,7315,3167,0.4480,0.2549,0.7026,18.02,14.60,20.40,0.8714,0.1286
walking,7327,3179,0.4392,0.2495,0.7712,18.93,22.29,27.61,0.9219,0.0781
walking,7379,3231,0.3801,0.1367,0.8896,10.48,2.08,31.80,0.9771,0.0229
walking,7391,3243,0.3867,0.1377,0.8345,5.63,-5.37,26.45,0.9300,0.0700
walking,7403,3255,0.4221,0.1575,0.7664,1.24,-11.16,22.55,0.8890,0.1110
walking,7415,3267,0.4604,0.1807,0.6914,-1.92,-11.56,20.39,0.8501,0.1499
walking,7427,3279,0.4714,0.2019,0.6211,-2.47,-7.95,19.67,0.8055,0.1945
walking,7439,3291,0.4958,0.2236,0.5601,-0.16,-0.05,17.53,0.7807,0.2193
walking,7451,3303,0.5012,0.2388,0.5669,3.63,3.77,16.64,0.7935,0.2065
walking,7463,3315,0.5200,0.2368,0.6167,7.51,9.23,17.22,0.8407,0.1593
walking,7475,3327,0.5159,0.2451,0.6621,9.66,12.54,18.75,0.8744,0.1256
walking,7487,3339,0.5193,0.2454,0.7327,9.73,13.23,19.42,0.9309,0.0691
walking,7519,3371,0.4680,0.2124,0.8259,-0.33,-1.05,15.65,0.9728,0.0272
walking,7531,3383,0.4504,0.2090,0.8149,-6.00,-6.33,12.04,0.9543,0.0457
walking,7543,3395,0.4475,0.2151,0.7727,-9.84,-11.40,8.15,0.9185,0.0815
walking,7555,3407,0.4607,0.2275,0.7458,-11.95,-14.69,5.71,0.9057,0.0943
walking,7567,3419,0.4675,0.2368,0.6892,-13.40,-15.90,3.98,0.8658,0.1342
walking,7579,3431,0.4531,0.2466,0.6719,-13.06,-10.91,0.20,0.8471,0.1529
walking,7591,3443,0.4563,0.2598,0.6584,-11.56,-8.27,-2.52,0.8422,0.1578
walking,7603,3455,0.4443,0.2703,0.6462,-8.60,-7.40,-5.40,0.8295,0.1705
walking,7615,3467,0.4517,0.2988,0.6345,-4.47,-7.31,-7.85,0.8342,0.1658
walking,7627,3479,0.4824,0.3042,0.6555,-0.34,-6.90,-9.21,0.8689,0.1311
walking,7660,3512,0.5576,0.3376,0.7771,3.90,3.30,-3.40,1.0143,0.0143
walking,7672,3524,0.5796,0.3320,0.8298,3.35,7.02,0.77,1.0653,0.0653
walking,7684,3536,0.5806,0.3147,0.9138,0.67,11.82,4.39,1.1275,0.1275
walking,7696,3548,0.5566,0.2786,0.9873,-4.18,11.10,7.15,1.1671,0.1671
walking,7708,3560,0.5181,0.2544,1.0298,-8.90,5.20,6.15,1.1805,0.1805
walking,7720,3572,0.4919,0.2444,1.0237,-13.53,-10.81,4.45,1.1617,0.1617
walking,7732,3584,0.5002,0.2722,0.9666,-20.87,-20.96,2.11,1.1219,0.1219
walking,7744,3596,0.6128,0.3108,0.8704,-28.25,-22.48,2.77,1.1089,0.1089
walking,7756,3608,0.7180,0.3159,0.8047,-32.93,-7.36,9.08,1.1238,0.1238
walking,7768,3620,0.7517,0.2874,0.7944,-33.13,11.71,15.82,1.1308,0.1308
walking,7796,3648,0.5066,0.1575,0.9373,-13.00,32.26,7.80,1.0770,0.0770
walking,7808,3660,0.4690,0.1187,0.9966,-2.12,19.81,-0.58,1.1078,0.1078
walking,7820,3672,0.4792,0.1167,1.0718,3.68,9.04,-7.70,1.1798,0.1798
walking,7832,3684,0.4573,0.1396,1.0659,3.95,-6.11,-13.60,1.1682,0.1682
walking,7844,3696,0.4670,0.1675,1.0166,1.85,-20.36,-18.10,1.1312,0.1312
walking,7856,3708,0.4841,0.1775,0.9138,-1.40,-30.34,-19.85,1.0493,0.0493
walking,7868,3720,0.4998,0.1848,0.7810,-4.71,-34.97,-19.83,0.9455,0.0545
walking,7880,3732,0.5039,0.1824,0.6780,-7.31,-31.30,-18.98,0.8642,0.1358
walking,7892,3744,0.4973,0.1755,0.5901,-7.72,-22.90,-17.67,0.7914,0.2086
walking,7904,3756,0.4976,0.1758,0.5195,-4.81,-9.04,-17.88,0.7405,0.2595
walking,7937,3789,0.5669,0.1553,0.6489,12.12,19.27,-8.34,0.8755,0.1245
walking,7949,3801,0.5461,0.1584,0.7471,15.60,25.24,-3.17,0.9389,0.0611
walking,7961,3813,0.5281,0.1477,0.8379,16.43,24.37,-0.31,1.0014,0.0014
walking,7973,3825,0.5083,0.1328,0.9299,13.43,19.22,1.89,1.0681,0.0681
walking,7985,3837,0.5020,0.1345,0.9727,8.50,13.36,2.18,1.1028,0.1028
walking,7997,3849,0.4722,0.1509,0.9893,3.15,5.63,1.39,1.1065,0.1065
walking,8009,3861,0.4412,0.1648,0.9563,-1.94,-5.08,-0.40,1.0660,0.0660
walking,8021,3873,0.4287,0.1853,0.8892,-5.43,-16.44,-1.63,1.0044,0.0044
walking,8033,3885,0.4365,0.2065,0.7896,-8.68,-24.00,-1.40,0.9255,0.0745
walking,8045,3897,0.4353,0.2124,0.6777,-10.40,-26.70,-0.89,0.8330,0.1670
walking,8073,3925,0.4687,0.2383,0.4719,-6.69,-15.84,1.31,0.7066,0.2934
walking,8085,3937,0.4380,0.2258,0.4851,-1.89,-7.02,1.67,0.6915,0.3085
walking,8097,3949,0.5051,0.2126,0.4678,3.60,4.24,2.03,0.7205,0.2795
walking,8109,3961,0.5056,0.1997,0.5283,8.15,15.98,2.38,0.7581,0.2419
walking,8121,3973,0.5100,0.2048,0.6218,11.53,23.83,2.12,0.8299,0.1701
walking,8133,3985,0.4993,0.2192,0.7192,12.96,26.79,1.39,0.9026,0.0974
walking,8145,3997,0.5000,0.2312,0.7915,12.25,22.37,1.06,0.9643,0.0357
walking,8157,4009,0.5200,0.2368,0.8357,9.87,14.52,2.15,1.0124,0.0124
walking,8169,4021,0.5293,0.2458,0.8455,7.38,8.63,4.28,1.0273,0.0273
walking,8181,4033,0.5405,0.2559,0.8494,4.37,2.66,7.07,1.0388,0.0388
walking,8209,4061,0.5339,0.2461,0.7866,-3.25,-2.90,11.86,0.9820,0.0180
walking,8221,4073,0.5276,0.2407,0.7627,-6.44,-4.05,12.37,0.9581,0.0419
walking,8233,4085,0.5298,0.2354,0.7285,-8.48,-3.35,11.56,0.9310,0.0690
