test_name,millis,elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,accel_dynamic_g
desk_still,7945,3873,0.1792,-0.0679,0.9246,-4.93,-0.23,-0.62,0.9442,0.0558
desk_still,7957,3885,0.1785,-0.0710,0.9221,-4.92,-0.11,-0.63,0.9419,0.0581
desk_still,7969,3897,0.1855,-0.0669,0.9260,-4.68,-0.24,-0.69,0.9468,0.0532
desk_still,7981,3909,0.1799,-0.0696,0.9299,-4.95,-0.31,-0.54,0.9497,0.0503
desk_still,7993,3921,0.1770,-0.0693,0.9290,-4.95,-0.16,-0.64,0.9482,0.0518
desk_still,8033,3961,0.1780,-0.0659,0.9265,-4.85,-0.30,-0.44,0.9458,0.0542
desk_still,8045,3973,0.1719,-0.0679,0.9319,-5.00,-0.17,-0.70,0.9500,0.0500
desk_still,8057,3985,0.1760,-0.0654,0.9277,-4.70,-0.05,-0.77,0.9466,0.0534
desk_still,8069,3997,0.1748,-0.0662,0.9321,-4.65,-0.24,-0.69,0.9507,0.0493
desk_still,8081,4009,0.1731,-0.0664,0.9355,-4.76,-0.06,-0.83,0.9537,0.0463
desk_still,8093,4021,0.1724,-0.0630,0.9314,-4.81,-0.23,-0.71,0.9493,0.0507
desk_still,8105,4033,0.1790,-0.0696,0.9231,-4.95,-0.36,-0.73,0.9429,0.0571
desk_still,8117,4045,0.1765,-0.0686,0.9236,-5.02,-0.14,-0.75,0.9428,0.0572
desk_still,8129,4057,0.1736,-0.0720,0.9319,-4.93,-0.34,-0.66,0.9506,0.0494
desk_still,8141,4069,0.1804,-0.0718,0.9294,-4.77,-0.25,-0.85,0.9495,0.0505
desk_still,8174,4102,0.1763,-0.0681,0.9238,-4.76,-0.27,-0.56,0.9430,0.0570
desk_still,8186,4114,0.1807,-0.0681,0.9285,-4.91,-0.29,-0.82,0.9483,0.0517
desk_still,8198,4126,0.1702,-0.0701,0.9238,-4.81,-0.18,-0.69,0.9420,0.0580
desk_still,8210,4138,0.1763,-0.0608,0.9270,-4.76,-0.15,-0.61,0.9456,0.0544
desk_still,8222,4150,0.1824,-0.0679,0.9224,-4.89,-0.15,-0.63,0.9427,0.0573
desk_still,8234,4162,0.1748,-0.0652,0.9292,-4.88,-0.12,-0.58,0.9477,0.0523
desk_still,8246,4174,0.1726,-0.0671,0.9302,-5.01,-0.15,-0.57,0.9484,0.0516
desk_still,8258,4186,0.1772,-0.0679,0.9297,-4.84,-0.22,-0.50,0.9489,0.0511
desk_still,8270,4198,0.1650,-0.0618,0.9358,-4.82,-0.38,-0.71,0.9522,0.0478
desk_still,8282,4210,0.1709,-0.0647,0.9314,-4.95,-0.21,-0.76,0.9492,0.0508
desk_still,8322,4250,0.1707,-0.0667,0.9270,-4.92,-0.21,-0.92,0.9449,0.0551
desk_still,8334,4262,0.1746,-0.0671,0.9324,-4.79,-0.25,-0.42,0.9509,0.0491
desk_still,8346,4274,0.1746,-0.0725,0.9270,-4.78,-0.24,-0.58,0.9461,0.0539
desk_still,8358,4286,0.1782,-0.0623,0.9294,-4.75,-0.15,-0.82,0.9484,0.0516
desk_still,8370,4298,0.1833,-0.0684,0.9224,-4.83,-0.02,-0.80,0.9429,0.0571
desk_still,8382,4310,0.1777,-0.0596,0.9219,-4.85,-0.24,-0.58,0.9407,0.0593
desk_still,8394,4322,0.1758,-0.0679,0.9282,-4.82,-0.07,-0.71,0.9472,0.0528
desk_still,8406,4334,0.1772,-0.0591,0.9307,-4.87,-0.21,-0.93,0.9492,0.0508
desk_still,8418,4346,0.1780,-0.0608,0.9253,-4.88,-0.23,-0.66,0.9442,0.0558
desk_still,8430,4358,0.1814,-0.0667,0.9282,-4.94,0.02,-0.58,0.9481,0.0519
desk_still,8463,4391,0.1760,-0.0674,0.9248,-4.64,-0.31,-0.81,0.9438,0.0562
desk_still,8475,4403,0.1738,-0.0696,0.9275,-4.62,-0.34,-0.69,0.9462,0.0538
desk_still,8487,4415,0.1726,-0.0647,0.9380,-4.82,-0.35,-0.86,0.9559,0.0441
desk_still,8499,4427,0.1685,-0.0688,0.9316,-4.98,-0.31,-0.69,0.9492,0.0508
desk_still,8511,4439,0.1719,-0.0635,0.9299,-4.79,-0.17,-0.56,0.9478,0.0522
desk_still,8523,4451,0.1768,-0.0640,0.9302,-5.08,-0.23,-0.81,0.9490,0.0510
desk_still,8535,4463,0.1741,-0.0632,0.9329,-4.80,-0.18,-0.69,0.9511,0.0489
desk_still,8547,4475,0.1753,-0.0681,0.9229,-4.82,-0.11,-0.60,0.9418,0.0582
desk_still,8559,4487,0.1792,-0.0679,0.9263,-4.73,-0.10,-0.50,0.9459,0.0541
desk_still,8571,4499,0.1792,-0.0659,0.9270,-4.92,-0.29,-0.63,0.9465,0.0535
desk_still,8611,4539,0.1785,-0.0684,0.9285,-4.56,-0.18,-0.86,0.9479,0.0521
desk_still,8623,4551,0.1829,-0.0684,0.9219,-4.85,-0.26,-0.73,0.9423,0.0577
desk_still,8635,4563,0.1821,-0.0667,0.9202,-4.85,-0.27,-0.79,0.9404,0.0596
desk_still,8647,4575,0.1748,-0.0613,0.9287,-4.79,-0.07,-0.70,0.9470,0.0530
desk_still,8659,4587,0.1775,-0.0708,0.9214,-4.92,-0.11,-0.79,0.9410,0.0590
desk_still,8671,4599,0.1748,-0.0669,0.9185,-4.86,-0.20,-0.73,0.9373,0.0627
desk_still,8683,4611,0.1794,-0.0706,0.9304,-4.79,-0.20,-0.50,0.9502,0.0498
desk_still,8695,4623,0.1711,-0.0632,0.9287,-5.07,-0.34,-0.92,0.9465,0.0535
desk_still,8707,4635,0.1816,-0.0642,0.9170,-4.76,-0.18,-1.00,0.9370,0.0630
desk_still,8719,4647,0.1819,-0.0691,0.9285,-4.80,-0.19,-0.63,0.9486,0.0514
desk_still,8752,4680,0.1746,-0.0593,0.9409,-5.01,-0.34,-0.68,0.9588,0.0412
desk_still,8764,4692,0.1829,-0.0703,0.9255,-4.82,-0.18,-0.66,0.9460,0.0540
desk_still,8776,4704,0.1777,-0.0652,0.9326,-4.77,-0.20,-0.57,0.9516,0.0484
desk_still,8788,4716,0.1831,-0.0681,0.9319,-4.76,-0.26,-0.56,0.9521,0.0479
desk_still,8800,4728,0.1760,-0.0581,0.9404,-4.66,-0.24,-0.65,0.9585,0.0415
desk_still,8812,4740,0.1792,-0.0649,0.9268,-4.76,-0.31,-0.83,0.9462,0.0538
desk_still,8824,4752,0.1758,-0.0635,0.9275,-4.95,-0.20,-0.68,0.9461,0.0539
desk_still,8836,4764,0.1848,-0.0669,0.9260,-4.62,-0.09,-0.52,0.9467,0.0533
desk_still,8848,4776,0.1753,-0.0693,0.9263,-4.72,-0.11,-0.73,0.9453,0.0547
desk_still,8860,4788,0.1741,-0.0676,0.9348,-4.84,-0.13,-0.63,0.9533,0.0467
desk_still,8923,4851,0.1755,-0.0664,0.9219,-4.89,-0.26,-0.69,0.9408,0.0592
desk_still,8935,4863,0.1765,-0.0669,0.9268,-5.01,-0.21,-0.77,0.9458,0.0542
desk_still,8947,4875,0.1760,-0.0688,0.9248,-4.83,-0.36,-0.56,0.9439,0.0561
desk_still,8959,4887,0.1729,-0.0696,0.9314,-4.87,-0.17,-0.69,0.9499,0.0501
desk_still,8971,4899,0.1755,-0.0745,0.9272,-4.88,-0.37,-0.44,0.9466,0.0534
desk_still,8983,4911,0.1763,-0.0640,0.9290,-4.92,-0.15,-0.76,0.9477,0.0523
desk_still,8995,4923,0.1753,-0.0627,0.9333,-4.82,0.00,-0.69,0.9517,0.0483
desk_still,9007,4935,0.1733,-0.0688,0.9312,-4.96,-0.25,-0.66,0.9496,0.0504
desk_still,9019,4947,0.1753,-0.0676,0.9236,-4.76,-0.15,-0.58,0.9425,0.0575
desk_still,9031,4959,0.1682,-0.0688,0.9380,-5.06,-0.12,-0.61,0.9554,0.0446
desk_still,9077,5005,0.1797,-0.0674,0.9309,-4.91,-0.31,-0.60,0.9505,0.0495
desk_still,9089,5017,0.1680,-0.0708,0.9270,-4.91,-0.18,-0.83,0.9448,0.0552
desk_still,9101,5029,0.1772,-0.0645,0.9346,-4.81,-0.34,-0.78,0.9534,0.0466
desk_still,9113,5041,0.1794,-0.0647,0.9329,-4.73,-0.22,-0.60,0.9522,0.0478
desk_still,9125,5053,0.1768,-0.0671,0.9275,-4.85,-0.05,-0.63,0.9466,0.0534
desk_still,9137,5065,0.1748,-0.0669,0.9214,-4.63,-0.15,-0.79,0.9402,0.0598
desk_still,9149,5077,0.1758,-0.0635,0.9338,-4.92,-0.31,-0.53,0.9524,0.0476
desk_still,9161,5089,0.1777,-0.0640,0.9297,-4.91,-0.10,-0.76,0.9487,0.0513
desk_still,9173,5101,0.1780,-0.0640,0.9277,-5.13,-0.13,-0.71,0.9468,0.0532
desk_still,9185,5113,0.1738,-0.0674,0.9229,-4.82,-0.37,-0.62,0.9415,0.0585
desk_still,9218,5146,0.1758,-0.0674,0.9209,-5.06,-0.16,-0.65,0.9399,0.0601
desk_still,9230,5158,0.1814,-0.0654,0.9441,-5.06,-0.22,-0.70,0.9636,0.0364
desk_still,9242,5170,0.1699,-0.0659,0.9280,-4.91,-0.03,-0.63,0.9457,0.0543
desk_still,9254,5182,0.1746,-0.0693,0.9260,-5.03,-0.19,-0.47,0.9449,0.0551
desk_still,9266,5194,0.1758,-0.0642,0.9207,-4.66,-0.15,-0.70,0.9395,0.0605
desk_still,9278,5206,0.1731,-0.0679,0.9312,-4.78,-0.25,-0.94,0.9495,0.0505
desk_still,9290,5218,0.1746,-0.0708,0.9233,-4.81,-0.42,-0.50,0.9424,0.0576
desk_still,9302,5230,0.1743,-0.0635,0.9368,-5.13,-0.07,-0.67,0.9550,0.0450
desk_still,9314,5242,0.1802,-0.0691,0.9243,-4.76,-0.18,-0.66,0.9442,0.0558
desk_still,9326,5254,0.1729,-0.0662,0.9373,-4.77,-0.17,-0.60,0.9554,0.0446
desk_still,9366,5294,0.1826,-0.0662,0.9292,-4.81,-0.05,-0.70,0.9493,0.0507
desk_still,9378,5306,0.1826,-0.0659,0.9336,-4.91,-0.15,-0.70,0.9536,0.0464
desk_still,9390,5318,0.1780,-0.0684,0.9290,-5.05,-0.16,-0.54,0.9483,0.0517
desk_still,9402,5330,0.1731,-0.0710,0.9299,-5.05,-0.31,-0.58,0.9486,0.0514
desk_still,9414,5342,0.1758,-0.0684,0.9360,-4.73,-0.31,-0.71,0.9548,0.0452
desk_still,9426,5354,0.1760,-0.0652,0.9324,-4.79,-0.31,-0.50,0.9511,0.0489
desk_still,9438,5366,0.1770,-0.0603,0.9290,-4.82,-0.30,-0.50,0.9476,0.0524
desk_still,9450,5378,0.1782,-0.0671,0.9360,-4.89,-0.33,-0.80,0.9552,0.0448
desk_still,9462,5390,0.1755,-0.0654,0.9207,-4.83,-0.27,-0.88,0.9395,0.0605
desk_still,9474,5402,0.1743,-0.0684,0.9282,-4.83,-0.15,-0.65,0.9469,0.0531
desk_still,9507,5435,0.1833,-0.0708,0.9290,-4.74,-0.18,-0.76,0.9495,0.0505
desk_still,9519,5447,0.1758,-0.0671,0.9307,-4.96,-0.22,-0.65,0.9495,0.0505
desk_still,9531,5459,0.1812,-0.0662,0.9309,-4.77,-0.05,-0.66,0.9507,0.0493
desk_still,9543,5471,0.1758,-0.0615,0.9314,-4.97,-0.21,-0.95,0.9498,0.0502
desk_still,9555,5483,0.1787,-0.0681,0.9270,-5.00,-0.06,-0.66,0.9465,0.0535
desk_still,9567,5495,0.1726,-0.0669,0.9255,-4.95,-0.13,-0.72,0.9439,0.0561
desk_still,9579,5507,0.1792,-0.0674,0.9324,-4.65,-0.18,-0.72,0.9518,0.0482
desk_still,9591,5519,0.1748,-0.0676,0.9355,-4.81,-0.27,-0.73,0.9541,0.0459
desk_still,9603,5531,0.1743,-0.0735,0.9255,-4.63,-0.34,-0.82,0.9447,0.0553
desk_still,9615,5543,0.1758,-0.0679,0.9250,-4.96,-0.24,-0.69,0.9440,0.0560
desk_still,9655,5583,0.1768,-0.0645,0.9282,-4.74,-0.32,-0.72,0.9471,0.0529
desk_still,9667,5595,0.1802,-0.0674,0.9280,-4.88,-0.24,-0.64,0.9477,0.0523
desk_still,9679,5607,0.1777,-0.0688,0.9348,-4.92,-0.10,-0.87,0.9540,0.0460
desk_still,9691,5619,0.1733,-0.0669,0.9282,-4.80,-0.11,-0.92,0.9466,0.0534
desk_still,9703,5631,0.1758,-0.0647,0.9321,-4.71,-0.15,-0.76,0.9508,0.0492
desk_still,9715,5643,0.1714,-0.0676,0.9255,-4.85,-0.21,-0.73,0.9437,0.0563
desk_still,9727,5655,0.1746,-0.0676,0.9236,-4.93,-0.23,-0.73,0.9424,0.0576
desk_still,9739,5667,0.1775,-0.0698,0.9236,-4.60,-0.30,-0.56,0.9431,0.0569
desk_still,9751,5679,0.1753,-0.0630,0.9343,-4.88,-0.25,-0.88,0.9527,0.0473
desk_still,9763,5691,0.1814,-0.0664,0.9253,-4.89,-0.15,-0.56,0.9452,0.0548
desk_still,9796,5724,0.1780,-0.0652,0.9316,-5.01,-0.11,-0.53,0.9507,0.0493
desk_still,9808,5736,0.1794,-0.0701,0.9214,-5.03,-0.18,-0.85,0.9413,0.0587
desk_still,9820,5748,0.1804,-0.0630,0.9380,-4.84,-0.14,-0.60,0.9573,0.0427
desk_still,9832,5760,0.1799,-0.0637,0.9182,-4.80,-0.10,-0.56,0.9378,0.0622
desk_still,9844,5772,0.1763,-0.0713,0.9229,-4.95,-0.29,-0.54,0.9422,0.0578
desk_still,9856,5784,0.1799,-0.0698,0.9309,-4.86,-0.11,-0.59,0.9507,0.0493
desk_still,9868,5796,0.1714,-0.0679,0.9197,-4.85,-0.19,-0.43,0.9380,0.0620
desk_still,9880,5808,0.1772,-0.0681,0.9299,-4.94,-0.24,-0.81,0.9491,0.0509
desk_still,9892,5820,0.1758,-0.0723,0.9355,-4.87,-0.11,-0.85,0.9547,0.0453
desk_still,9904,5832,0.1797,-0.0679,0.9246,-5.07,0.06,-0.51,0.9443,0.0557
desk_still,9944,5872,0.1750,-0.0688,0.9290,-4.74,-0.15,-0.77,0.9478,0.0522
desk_still,9956,5884,0.1736,-0.0640,0.9297,-4.78,-0.23,-0.78,0.9479,0.0521
desk_still,9968,5896,0.1746,-0.0635,0.9260,-4.84,-0.15,-0.64,0.9445,0.0555
desk_still,9980,5908,0.1772,-0.0676,0.9272,-4.82,-0.16,-0.76,0.9465,0.0535
desk_still,9992,5920,0.1746,-0.0652,0.9292,-4.95,-0.23,-0.64,0.9477,0.0523
desk_still,10004,5932,0.1775,-0.0679,0.9189,-4.83,-0.18,-0.79,0.9384,0.0616
desk_still,10016,5944,0.1743,-0.0640,0.9331,-4.79,-0.16,-0.66,0.9514,0.0486
desk_still,10028,5956,0.1753,-0.0674,0.9189,-4.98,-0.27,-0.60,0.9379,0.0621
desk_still,10040,5968,0.1729,-0.0652,0.9270,-4.89,-0.29,-0.73,0.9452,0.0548
desk_still,10052,5980,0.1755,-0.0681,0.9287,-4.81,-0.27,-0.53,0.9476,0.0524
desk_still,10085,6013,0.1694,-0.0645,0.9207,-4.94,-0.22,-0.66,0.9383,0.0617
desk_still,10097,6025,0.1738,-0.0698,0.9263,-4.87,-0.19,-0.76,0.9450,0.0550
desk_still,10109,6037,0.1716,-0.0696,0.9224,-4.88,-0.20,-0.87,0.9408,0.0592
desk_still,10121,6049,0.1812,-0.0662,0.9211,-4.68,-0.24,-0.64,0.9411,0.0589
desk_still,10133,6061,0.1807,-0.0671,0.9343,-4.93,-0.09,-0.79,0.9540,0.0460
desk_still,10145,6073,0.1726,-0.0632,0.9294,-4.76,-0.31,-0.74,0.9474,0.0526
desk_still,10157,6085,0.1824,-0.0681,0.9297,-4.81,-0.15,-0.85,0.9499,0.0501
desk_still,10169,6097,0.1843,-0.0647,0.9258,-4.95,-0.14,-0.63,0.9462,0.0538
desk_still,10181,6109,0.1765,-0.0664,0.9348,-4.85,-0.33,-0.59,0.9536,0.0464
desk_still,10193,6121,0.1736,-0.0681,0.9246,-4.92,-0.31,-0.63,0.9432,0.0568
desk_still,10233,6161,0.1753,-0.0652,0.9268,-4.98,-0.21,-0.71,0.9454,0.0546
desk_still,10245,6173,0.1748,-0.0652,0.9333,-4.56,-0.34,-0.74,0.9518,0.0482
desk_still,10257,6185,0.1704,-0.0635,0.9314,-4.82,-0.29,-0.82,0.9490,0.0510
desk_still,10269,6197,0.1707,-0.0615,0.9312,-4.82,-0.24,-0.44,0.9487,0.0513
desk_still,10281,6209,0.1719,-0.0613,0.9192,-4.81,-0.02,-0.82,0.9371,0.0629
desk_still,10293,6221,0.1736,-0.0671,0.9233,-4.79,-0.09,-0.47,0.9419,0.0581
desk_still,10305,6233,0.1768,-0.0635,0.9246,-5.01,-0.15,-0.63,0.9434,0.0566
desk_still,10317,6245,0.1714,-0.0613,0.9229,-4.73,-0.22,-0.92,0.9406,0.0594
desk_still,10329,6257,0.1846,-0.0664,0.9255,-4.71,-0.31,-0.45,0.9461,0.0539
desk_still,10341,6269,0.1780,-0.0645,0.9292,-4.66,-0.29,-0.64,0.9483,0.0517
desk_still,10374,6302,0.1741,-0.0669,0.9314,-4.92,-0.13,-0.76,0.9499,0.0501
desk_still,10386,6314,0.1819,-0.0684,0.9268,-4.74,-0.38,-0.59,0.9469,0.0531
desk_still,10398,6326,0.1836,-0.0627,0.9324,-4.82,-0.25,-0.56,0.9523,0.0477
desk_still,10410,6338,0.1765,-0.0640,0.9241,-4.78,-0.08,-0.67,0.9430,0.0570
desk_still,10422,6350,0.1748,-0.0667,0.9324,-5.06,-0.26,-0.67,0.9510,0.0490
desk_still,10434,6362,0.1721,-0.0654,0.9294,-4.95,-0.26,-0.71,0.9475,0.0525
desk_still,10446,6374,0.1736,-0.0681,0.9204,-5.00,-0.45,-0.79,0.9391,0.0609
desk_still,10458,6386,0.1758,-0.0696,0.9277,-4.98,-0.12,-0.71,0.9468,0.0532
desk_still,10470,6398,0.1741,-0.0703,0.9248,-4.79,-0.26,-0.76,0.9437,0.0563
desk_still,10482,6410,0.1768,-0.0664,0.9275,-4.83,-0.25,-0.73,0.9465,0.0535
desk_still,10576,6504,0.1697,-0.0652,0.9263,-4.74,-0.09,-0.76,0.9439,0.0561
desk_still,10588,6516,0.1782,-0.0708,0.9268,-4.76,-0.21,-0.72,0.9464,0.0536
desk_still,10600,6528,0.1782,-0.0588,0.9348,-4.84,-0.02,-0.60,0.9535,0.0465
desk_still,10612,6540,0.1707,-0.0710,0.9312,-4.79,-0.12,-0.66,0.9493,0.0507
desk_still,10624,6552,0.1787,-0.0662,0.9277,-4.80,-0.11,-0.52,0.9471,0.0529
desk_still,10636,6564,0.1748,-0.0635,0.9297,-4.85,0.06,-0.73,0.9481,0.0519
desk_still,10648,6576,0.1763,-0.0659,0.9250,-5.05,-0.27,-0.84,0.9440,0.0560
desk_still,10660,6588,0.1719,-0.0679,0.9263,-4.77,-0.01,-0.69,0.9445,0.0555
desk_still,10672,6600,0.1697,-0.0684,0.9250,-4.94,-0.24,-0.76,0.9430,0.0570
desk_still,10684,6612,0.1743,-0.0632,0.9277,-4.76,-0.24,-0.76,0.9461,0.0539
desk_still,10723,6651,0.1780,-0.0703,0.9255,-4.73,-0.30,-0.69,0.9451,0.0549
desk_still,10735,6663,0.1748,-0.0642,0.9302,-4.80,-0.08,-0.53,0.9486,0.0514
desk_still,10747,6675,0.1736,-0.0703,0.9299,-4.86,0.03,-0.50,0.9486,0.0514
desk_still,10759,6687,0.1785,-0.0693,0.9312,-4.64,-0.22,-0.83,0.9506,0.0494
desk_still,10771,6699,0.1741,-0.0623,0.9309,-5.15,-0.21,-0.77,0.9491,0.0509
desk_still,10783,6711,0.1743,-0.0696,0.9255,-4.85,-0.15,-0.48,0.9444,0.0556
desk_still,10795,6723,0.1729,-0.0603,0.9314,-4.85,-0.25,-0.66,0.9492,0.0508
desk_still,10807,6735,0.1770,-0.0662,0.9321,-4.95,-0.24,-0.78,0.9511,0.0489
desk_still,10819,6747,0.1702,-0.0674,0.9214,-4.75,-0.34,-0.72,0.9394,0.0606
desk_still,10831,6759,0.1763,-0.0659,0.9304,-4.92,-0.30,-0.73,0.9493,0.0507
desk_still,10871,6799,0.1748,-0.0674,0.9253,-5.15,-0.27,-0.56,0.9441,0.0559
desk_still,10883,6811,0.1733,-0.0693,0.9368,-4.74,-0.13,-0.95,0.9552,0.0448
desk_still,10895,6823,0.1812,-0.0686,0.9207,-4.96,-0.21,-0.69,0.9408,0.0592
desk_still,10907,6835,0.1794,-0.0667,0.9229,-4.65,-0.26,-0.61,0.9425,0.0575
desk_still,10919,6847,0.1711,-0.0662,0.9243,-4.66,-0.25,-0.69,0.9424,0.0576
desk_still,10931,6859,0.1790,-0.0610,0.9263,-4.87,-0.15,-0.66,0.9454,0.0546
desk_still,10943,6871,0.1824,-0.0657,0.9336,-4.89,-0.27,-0.73,0.9535,0.0465
desk_still,10955,6883,0.1775,-0.0618,0.9282,-4.95,-0.26,-0.58,0.9471,0.0529
desk_still,10967,6895,0.1770,-0.0667,0.9275,-4.75,-0.21,-0.62,0.9466,0.0534
desk_still,10979,6907,0.1753,-0.0640,0.9321,-4.76,-0.15,-0.54,0.9506,0.0494
desk_still,11012,6940,0.1763,-0.0728,0.9292,-4.82,-0.31,-0.93,0.9486,0.0514
desk_still,11024,6952,0.1702,-0.0725,0.9287,-4.53,-0.40,-0.63,0.9470,0.0530
desk_still,11036,6964,0.1814,-0.0679,0.9309,-4.82,-0.40,-0.49,0.9508,0.0492
desk_still,11048,6976,0.1716,-0.0623,0.9219,-4.91,-0.16,-0.85,0.9398,0.0602
desk_still,11060,6988,0.1758,-0.0696,0.9373,-4.62,-0.26,-0.76,0.9561,0.0439
desk_still,11072,7000,0.1748,-0.0686,0.9292,-4.79,-0.29,-0.80,0.9480,0.0520
desk_still,11084,7012,0.1753,-0.0625,0.9163,-4.71,-0.22,-0.95,0.9350,0.0650
desk_still,11096,7024,0.1758,-0.0654,0.9258,-4.89,-0.20,-0.87,0.9446,0.0554
desk_still,11108,7036,0.1797,-0.0691,0.9268,-4.91,-0.24,-0.63,0.9465,0.0535
desk_still,11120,7048,0.1753,-0.0652,0.9324,-4.88,-0.20,-0.65,0.9509,0.0491
desk_still,11160,7088,0.1797,-0.0647,0.9272,-4.91,-0.34,-0.49,0.9467,0.0533
desk_still,11172,7100,0.1782,-0.0664,0.9282,-4.53,-0.18,-0.49,0.9475,0.0525
desk_still,11184,7112,0.1775,-0.0688,0.9270,-4.85,-0.01,-0.91,0.9463,0.0537
desk_still,11196,7124,0.1760,-0.0723,0.9307,-4.93,-0.32,-0.67,0.9499,0.0501
desk_still,11208,7136,0.1738,-0.0671,0.9202,-4.85,-0.20,-0.60,0.9388,0.0612
desk_still,11220,7148,0.1790,-0.0671,0.9272,-4.88,-0.05,-0.56,0.9467,0.0533
desk_still,11232,7160,0.1733,-0.0652,0.9280,-4.86,-0.08,-0.46,0.9463,0.0537
desk_still,11244,7172,0.1663,-0.0669,0.9282,-4.76,-0.21,-0.86,0.9454,0.0546
desk_still,11256,7184,0.1709,-0.0605,0.9233,-4.81,-0.05,-0.82,0.9410,0.0590
desk_still,11268,7196,0.1726,-0.0703,0.9250,-4.97,-0.12,-0.70,0.9436,0.0564
desk_still,11301,7229,0.1755,-0.0642,0.9348,-4.93,-0.09,-0.54,0.9533,0.0467
desk_still,11313,7241,0.1790,-0.0674,0.9231,-4.71,-0.11,-0.76,0.9427,0.0573
desk_still,11325,7253,0.1699,-0.0647,0.9270,-4.98,-0.03,-0.74,0.9447,0.0553
desk_still,11337,7265,0.1741,-0.0645,0.9231,-4.78,-0.18,-0.84,0.9416,0.0584
desk_still,11349,7277,0.1816,-0.0664,0.9236,-4.64,-0.08,-0.65,0.9436,0.0564
desk_still,11361,7289,0.1799,-0.0625,0.9231,-5.01,-0.13,-0.68,0.9425,0.0575
desk_still,11373,7301,0.1807,-0.0718,0.9265,-4.75,0.00,-0.40,0.9467,0.0533
desk_still,11385,7313,0.1768,-0.0635,0.9253,-4.69,-0.32,-0.83,0.9442,0.0558
desk_still,11397,7325,0.1741,-0.0662,0.9287,-4.88,-0.15,-0.71,0.9472,0.0528
desk_still,11409,7337,0.1785,-0.0593,0.9219,-4.87,-0.18,-0.64,0.9409,0.0591
desk_still,11449,7377,0.1753,-0.0657,0.9307,-4.91,-0.15,-0.75,0.9493,0.0507
desk_still,11461,7389,0.1714,-0.0630,0.9292,-4.77,-0.30,-0.69,0.9470,0.0530
desk_still,11473,7401,0.1763,-0.0649,0.9255,-4.93,-0.11,-0.66,0.9444,0.0556
desk_still,11485,7413,0.1741,-0.0654,0.9255,-4.93,-0.33,-0.78,0.9440,0.0560
desk_still,11497,7425,0.1772,-0.0659,0.9219,-5.08,-0.15,-0.76,0.9411,0.0589
desk_still,11509,7437,0.1797,-0.0652,0.9270,-4.69,-0.15,-0.73,0.9465,0.0535
desk_still,11521,7449,0.1768,-0.0662,0.9282,-4.85,-0.15,-0.81,0.9472,0.0528
desk_still,11533,7461,0.1807,-0.0679,0.9304,-4.75,-0.09,-0.47,0.9502,0.0498
desk_still,11545,7473,0.1814,-0.0662,0.9204,-4.97,-0.02,-0.71,0.9404,0.0596
desk_still,11557,7485,0.1687,-0.0688,0.9287,-4.75,-0.11,-0.89,0.9464,0.0536
desk_still,11590,7518,0.1780,-0.0593,0.9275,-5.02,0.03,-0.72,0.9463,0.0537
desk_still,11602,7530,0.1765,-0.0713,0.9297,-4.88,-0.24,-0.62,0.9490,0.0510
desk_still,11614,7542,0.1750,-0.0674,0.9324,-4.85,-0.08,-0.76,0.9511,0.0489
desk_still,11626,7554,0.1772,-0.0701,0.9221,-4.87,-0.25,-0.73,0.9416,0.0584
desk_still,11638,7566,0.1704,-0.0703,0.9282,-4.92,-0.24,-0.73,0.9464,0.0536
desk_still,11650,7578,0.1738,-0.0649,0.9304,-4.92,-0.32,-0.64,0.9487,0.0513
desk_still,11662,7590,0.1777,-0.0645,0.9263,-4.79,-0.39,-0.72,0.9454,0.0546
desk_still,11674,7602,0.1743,-0.0632,0.9346,-5.02,-0.14,-0.64,0.9528,0.0472
desk_still,11686,7614,0.1755,-0.0662,0.9331,-4.87,-0.10,-0.73,0.9518,0.0482
desk_still,11698,7626,0.1777,-0.0649,0.9268,-4.85,-0.15,-0.75,0.9459,0.0541
desk_still,11738,7666,0.1821,-0.0713,0.9280,-4.95,-0.24,-0.82,0.9484,0.0516
desk_still,11750,7678,0.1726,-0.0674,0.9302,-5.04,-0.22,-0.72,0.9485,0.0515
desk_still,11762,7690,0.1768,-0.0681,0.9185,-5.05,-0.12,-0.55,0.9378,0.0622
desk_still,11774,7702,0.1743,-0.0684,0.9238,-4.95,-0.06,-0.74,0.9426,0.0574
desk_still,11786,7714,0.1780,-0.0664,0.9304,-5.05,-0.21,-0.66,0.9496,0.0504
desk_still,11798,7726,0.1738,-0.0642,0.9285,-4.92,-0.21,-0.83,0.9468,0.0532
desk_still,11810,7738,0.1758,-0.0654,0.9321,-4.80,-0.26,-0.72,0.9508,0.0492
desk_still,11822,7750,0.1777,-0.0645,0.9285,-5.05,-0.30,-0.74,0.9475,0.0525
desk_still,11834,7762,0.1736,-0.0637,0.9360,-4.86,-0.18,-0.47,0.9541,0.0459
desk_still,11846,7774,0.1768,-0.0647,0.9221,-4.98,-0.29,-0.81,0.9411,0.0589
desk_still,11879,7807,0.1748,-0.0630,0.9312,-4.92,-0.27,-0.86,0.9495,0.0505
desk_still,11891,7819,0.1704,-0.0623,0.9399,-4.67,-0.08,-0.82,0.9573,0.0427
desk_still,11903,7831,0.1782,-0.0681,0.9265,-4.99,-0.11,-0.57,0.9460,0.0540
